Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1    ,1         ,1        ,1927   ,1900      ,2025   ,2005      ,WN           ,2013     ,N502   ,58               ,65            ,45     ,20      ,27      ,STL   ,MDW ,251     ,6     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,20
2007,1    ,1         ,1        ,1151   ,1150      ,1245   ,1250      ,WN           ,2142     ,N419   ,54               ,60            ,43     ,-5      ,1       ,STL   ,MDW ,251     ,5     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,920    ,915       ,1018   ,1015      ,WN           ,2535     ,N505   ,58               ,60            ,47     ,3       ,5       ,STL   ,MDW ,251     ,5     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1614   ,1525      ,1707   ,1625      ,WN           ,2850     ,N303SW ,53               ,60            ,43     ,42      ,49      ,STL   ,MDW ,251     ,5     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,42
2007,1    ,1         ,1        ,1720   ,1705      ,1817   ,1810      ,WN           ,2851     ,N625SW ,57               ,65            ,44     ,7       ,15      ,STL   ,MDW ,251     ,8     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1207   ,1055      ,1301   ,1155      ,WN           ,2968     ,N687SW ,54               ,60            ,46     ,66      ,72      ,STL   ,MDW ,251     ,4     ,4      ,0        ,                ,0       ,66          ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1957   ,1945      ,2119   ,2115      ,WN           ,403      ,N678   ,82               ,90            ,72     ,4       ,12      ,STL   ,OKC ,462     ,4     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1159   ,1205      ,1322   ,1340      ,WN           ,2747     ,N647SW ,83               ,95            ,71     ,-18     ,-6      ,STL   ,OKC ,462     ,4     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,2104   ,2055      ,2206   ,2205      ,WN           ,818      ,N432   ,62               ,70            ,54     ,1       ,9       ,STL   ,OMA ,342     ,3     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1423   ,1400      ,1529   ,1510      ,WN           ,1134     ,N353   ,66               ,70            ,57     ,19      ,23      ,STL   ,OMA ,342     ,3     ,6      ,0        ,                ,0       ,19          ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,912    ,915       ,1018   ,1025      ,WN           ,2440     ,N302SW ,66               ,70            ,58     ,-7      ,-3      ,STL   ,OMA ,342     ,3     ,5      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1323   ,1220      ,1535   ,1445      ,WN           ,271      ,N624SW ,192              ,205           ,181    ,50      ,63      ,STL   ,PHX ,1262    ,5     ,6      ,0        ,                ,0       ,50          ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,918    ,915       ,1136   ,1150      ,WN           ,605      ,N315SW ,198              ,215           ,187    ,-14     ,3       ,STL   ,PHX ,1262    ,5     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1401   ,1400      ,1607   ,1630      ,WN           ,812      ,N482   ,186              ,210           ,174    ,-23     ,1       ,STL   ,PHX ,1262    ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,642    ,645       ,853    ,920       ,WN           ,1819     ,N767   ,191              ,215           ,179    ,-27     ,-3      ,STL   ,PHX ,1262    ,5     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1640   ,1640      ,1911   ,1910      ,WN           ,2711     ,N750   ,211              ,210           ,173    ,1       ,0       ,STL   ,PHX ,1262    ,26    ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,2113   ,2050      ,2317   ,2320      ,WN           ,2927     ,N417   ,184              ,210           ,169    ,-3      ,23      ,STL   ,PHX ,1262    ,5     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,2021   ,2000      ,2212   ,2155      ,WN           ,149      ,N623SW ,51               ,55            ,41     ,17      ,21      ,STL   ,SDF ,254     ,3     ,7      ,0        ,                ,0       ,2           ,0           ,0       ,0            ,15
2007,1    ,1         ,1        ,1411   ,1330      ,1600   ,1525      ,WN           ,1010     ,N384SW ,49               ,55            ,40     ,35      ,41      ,STL   ,SDF ,254     ,3     ,6      ,0        ,                ,0       ,35          ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,830    ,835       ,1025   ,1050      ,WN           ,247      ,N723   ,175              ,195           ,166    ,-25     ,-5      ,STL   ,SLC ,1156    ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1804   ,1805      ,2002   ,2025      ,WN           ,1942     ,N667SW ,178              ,200           ,167    ,-23     ,-1      ,STL   ,SLC ,1156    ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1753   ,1750      ,2056   ,2105      ,WN           ,2410     ,N452   ,123              ,135           ,112    ,-9      ,3       ,STL   ,TPA ,869     ,5     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,2119   ,2055      ,2227   ,2210      ,WN           ,687      ,N669SW ,68               ,75            ,59     ,17      ,24      ,STL   ,TUL ,351     ,3     ,6      ,0        ,                ,0       ,8           ,0           ,0       ,0            ,9
2007,1    ,1         ,1        ,842    ,840       ,946    ,955       ,WN           ,2673     ,N502   ,64               ,75            ,55     ,-9      ,2       ,STL   ,TUL ,351     ,3     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1400   ,1405      ,1534   ,1600      ,WN           ,2695     ,N769   ,214              ,235           ,198    ,-26     ,-5      ,TPA   ,ABQ ,1497    ,4     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1122   ,1120      ,1349   ,1405      ,WN           ,1167     ,N773   ,147              ,165           ,134    ,-16     ,2       ,TPA   ,ALB ,1130    ,2     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,915    ,915       ,1035   ,1055      ,WN           ,1482     ,N784   ,140              ,160           ,128    ,-20     ,0       ,TPA   ,AUS ,928     ,4     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,2024   ,2000      ,2242   ,2240      ,WN           ,2344     ,N219   ,138              ,160           ,127    ,2       ,24      ,TPA   ,BDL ,1111    ,4     ,7      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1007   ,1000      ,1253   ,1245      ,WN           ,2844     ,N676SW ,166              ,165           ,132    ,8       ,7       ,TPA   ,BDL ,1111    ,23    ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,825    ,825       ,844    ,850       ,WN           ,224      ,N701GS ,79               ,85            ,65     ,-6      ,0       ,TPA   ,BHM ,460     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1455   ,1425      ,1522   ,1455      ,WN           ,1929     ,N386SW ,87               ,90            ,67     ,27      ,30      ,TPA   ,BHM ,460     ,2     ,18     ,0        ,                ,0       ,15          ,0           ,0       ,0            ,12
2007,1    ,1         ,1        ,1442   ,1440      ,1520   ,1530      ,WN           ,515      ,N261   ,98               ,110           ,83     ,-10     ,2       ,TPA   ,BNA ,612     ,5     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1036   ,1025      ,1115   ,1115      ,WN           ,653      ,N238   ,99               ,110           ,84     ,0       ,11      ,TPA   ,BNA ,612     ,5     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,2128   ,2135      ,2203   ,2225      ,WN           ,2633     ,N452   ,95               ,110           ,81     ,-22     ,-7      ,TPA   ,BNA ,612     ,4     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1908   ,1855      ,1950   ,1945      ,WN           ,2701     ,N380SW ,102              ,110           ,87     ,5       ,13      ,TPA   ,BNA ,612     ,4     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1319   ,1320      ,1530   ,1555      ,WN           ,617      ,N651SW ,131              ,155           ,123    ,-25     ,-1      ,TPA   ,BUF ,1054    ,2     ,6      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1358   ,1350      ,1602   ,1600      ,WN           ,144      ,N619SW ,124              ,130           ,108    ,2       ,8       ,TPA   ,BWI ,842     ,4     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1213   ,1155      ,1424   ,1405      ,WN           ,163      ,N378SW ,131              ,130           ,110    ,19      ,18      ,TPA   ,BWI ,842     ,5     ,16     ,0        ,                ,0       ,15          ,0           ,1       ,0            ,3
2007,1    ,1         ,1        ,2129   ,2055      ,2325   ,2305      ,WN           ,854      ,N697SW ,116              ,130           ,104    ,20      ,34      ,TPA   ,BWI ,842     ,2     ,10     ,0        ,                ,0       ,4           ,0           ,0       ,0            ,16
2007,1    ,1         ,1        ,1630   ,1625      ,1822   ,1840      ,WN           ,932      ,N659SW ,112              ,135           ,101    ,-18     ,5       ,TPA   ,BWI ,842     ,3     ,8      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1939   ,1920      ,2146   ,2135      ,WN           ,998      ,N746SW ,127              ,135           ,107    ,11      ,19      ,TPA   ,BWI ,842     ,3     ,17     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,731    ,730       ,940    ,940       ,WN           ,2157     ,N689SW ,129              ,130           ,110    ,0       ,1       ,TPA   ,BWI ,842     ,7     ,12     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1931   ,1910      ,2132   ,2125      ,WN           ,1806     ,N650SW ,121              ,135           ,108    ,7       ,21      ,TPA   ,CMH ,829     ,2     ,11     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1120   ,1110      ,1314   ,1325      ,WN           ,2503     ,N744SW ,114              ,135           ,101    ,-11     ,10      ,TPA   ,CMH ,829     ,3     ,10     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,950    ,955       ,1038   ,1055      ,WN           ,245      ,N615SW ,48               ,60            ,36     ,-17     ,-5      ,TPA   ,FLL ,197     ,3     ,9      ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1046   ,1045      ,1150   ,1140      ,WN           ,430      ,N483   ,64               ,55            ,36     ,10      ,1       ,TPA   ,FLL ,197     ,4     ,24     ,0        ,                ,0       ,0           ,0           ,0       ,0            ,0
2007,1    ,1         ,1        ,1901   ,1815      ,1948   ,1910      ,WN           ,1010     ,N384SW ,47               ,55            ,36     ,38      ,46      ,TPA   ,FLL ,197     ,3     ,8      ,0        ,                ,0       ,2           ,0           ,0       ,0            ,36
